"";"game_id";"half_elapsed";"type";"cards"
"41648";24150;6;"goal";NA
"41649";24150;7;"goal";NA
"41650";24150;13;"goal";NA
"41651";24150;29;"goal";NA
"41652";24150;46;"goal";NA
"41653";24150;92;"goal";"y2"
"41654";24151;24;"goal";NA
"41655";24151;31;"goal";NA
"41656";24151;39;"goal";NA
"41657";24151;57;"goal";NA
"41658";24151;63;"goal";NA
"41659";24151;69;"goal";NA
"41660";24152;6;"goal";NA
"41661";24152;37;"goal";NA
"41662";24152;57;"goal";NA
"41663";24152;67;NA;"y2"
"41664";24152;84;"goal";NA
"41665";24153;32;"goal";NA
"41666";24153;33;"goal";NA
"41667";24153;44;"goal";NA
"41668";24153;86;NA;"y2"
"41669";24153;91;"goal";NA
"41670";24154;3;"goal";NA
"41671";24154;41;"goal";NA
"41672";24154;55;"goal";NA
"41673";24154;67;"goal";NA
"41674";24154;69;"goal";NA
"41675";24154;88;"goal";NA
"41676";24155;2;"goal";NA
"41677";24155;44;"goal";NA
"41678";24155;46;"goal";NA
"41679";24155;70;"goal";NA
"41680";24155;76;"goal";NA
"41681";24155;79;"goal";NA
"41682";24155;93;"goal";NA
"41683";24156;35;"goal";NA
"41684";24156;36;"goal";NA
"41685";24156;60;NA;"y2"
"41686";24156;91;NA;"y2"
"41687";24157;1;"goal";NA
"41688";24157;60;"goal";NA
"41689";24157;72;NA;"r"
"41690";24157;80;"goal";NA
"41691";24158;22;"goal";NA
"41692";24158;31;"goal";NA
"41693";24158;95;"goal";NA
"41694";24159;83;"goal";NA
"41695";24159;90;"goal";NA
"41696";24159;94;"goal";NA
"41697";24160;43;"goal";NA
"41698";24160;71;"goal";NA
"41699";24161;37;"goal";NA
"41700";24161;43;"goal";NA
"41701";24161;79;"goal";NA
"41702";24162;59;"goal";NA
"41703";24162;73;"goal";NA
"41704";24163;23;"goal";NA
"41705";24163;60;"goal";NA
"41706";24164;6;"goal";NA
"41707";24164;73;"goal";NA
"41708";24165;13;"goal";NA
"41709";24165;38;"goal";NA
"41710";24165;61;"goal";NA
"41711";24165;66;"goal";NA
"41712";24165;82;"goal";NA
"41713";24166;60;"goal";NA
"41714";24166;72;"goal";NA
"41715";24166;74;"goal";NA
"41716";24167;93;"goal";NA
"41717";24168;22;"goal";NA
"41718";24168;87;"goal";NA
"41719";24169;40;"goal";NA
"41720";24169;57;NA;"r"
"41721";24171;12;"goal";NA
"41722";24171;17;"goal";NA
"41723";24171;64;"goal";NA
"41724";24171;93;"goal";NA
"41725";24172;79;"goal";NA
"41726";24172;88;"goal";NA
"41727";24172;93;"goal";NA
"41728";24173;56;"goal";NA
"41729";24174;27;"goal";NA
"41730";24174;83;"goal";NA
"41731";24174;91;"goal";NA
"41732";24175;3;"goal";NA
"41733";24175;35;"goal";NA
"41734";24175;50;"goal";NA
"41735";24175;61;"goal";NA
"41736";24176;8;"goal";NA
"41737";24176;37;"goal";NA
"41738";24177;6;"goal";NA
"41739";24177;21;"goal";NA
"41740";24177;45;"goal";NA
"41741";24177;49;"goal";NA
"41742";24178;5;NA;"r"
"41743";24178;31;"goal";NA
"41744";24178;32;"goal";NA
"41745";24178;41;"goal";NA
"41746";24178;55;"goal";NA
"41747";24178;77;"goal";NA
"41748";24179;16;"goal";NA
"41749";24180;69;NA;"y2"
"41750";24180;87;"goal";NA
"41751";24181;31;"goal";NA
"41752";24181;54;"goal";NA
"41753";24182;22;"goal";NA
"41754";24182;35;"goal";NA
"41755";24182;50;"goal";NA
"41756";24182;57;NA;"r"
"41757";24182;67;"goal";NA
"41758";24183;3;"goal";NA
"41759";24183;82;NA;"y2"
"41760";24184;32;"goal";NA
"41761";24184;87;"goal";NA
"41762";24184;92;NA;"r"
"41763";24188;21;"goal";NA
"41764";24189;37;"goal";NA
"41765";24189;58;"goal";NA
"41766";24190;25;"goal";NA
"41767";24190;61;"goal";NA
"41768";24190;76;"goal";NA
"41769";24191;4;"goal";NA
"41770";24191;14;"goal";NA
"41771";24191;38;"goal";NA
"41772";24191;43;"goal";NA
"41773";24192;11;"goal";NA
"41774";24192;17;"goal";NA
"41775";24192;37;"goal";NA
"41776";24192;56;"goal";NA
"41777";24192;89;"goal";NA
"41778";24193;64;"goal";NA
"41779";24193;73;"goal";NA
"41780";24193;80;"goal";NA
"41781";24194;34;"goal";NA
"41782";24194;77;"goal";NA
"41783";24195;27;"goal";NA
"41784";24196;9;"goal";NA
"41785";24196;45;"goal";NA
"41786";24196;67;"goal";NA
"41787";24196;87;"goal";NA
"41788";24197;59;"goal";NA
"41789";24197;69;NA;"y2"
"41790";24197;94;"goal";NA
"41791";24198;16;"goal";NA
"41792";24198;22;"goal";NA
"41793";24198;29;"goal";NA
"41794";24198;60;NA;"r"
"41795";24198;61;"goal";NA
"41796";24199;60;"goal";NA
"41797";24199;70;"goal";NA
"41798";24199;85;"goal";NA
"41799";24200;22;"goal";NA
"41800";24200;36;"goal";NA
"41801";24200;61;"goal";NA
"41802";24200;74;"goal";NA
"41803";24200;93;"goal";NA
"41804";24201;28;"goal";NA
"41805";24201;51;"goal";NA
"41806";24202;12;"goal";NA
"41807";24202;24;"goal";NA
"41808";24202;45;"goal";NA
"41809";24202;46;"goal";NA
"41810";24202;64;"goal";NA
"41811";24202;79;"goal";NA
"41812";24203;22;"goal";NA
"41813";24203;53;"goal";NA
"41814";24204;93;"goal";NA
"41815";24205;64;"goal";NA
"41816";24206;8;"goal";NA
"41817";24206;51;"goal";NA
"41818";24206;64;"goal";NA
"41819";24207;3;"goal";NA
"41820";24207;10;"goal";NA
"41821";24207;20;NA;"y2"
"41822";24207;53;"goal";NA
"41823";24208;58;"goal";NA
"41824";24208;73;"goal";NA
"41825";24208;73;"goal";NA
"41826";24209;27;"goal";NA
"41827";24209;42;"goal";NA
"41828";24209;76;NA;"y2"
"41829";24209;85;"goal";NA
"41830";24210;11;"goal";NA
"41831";24210;39;"goal";NA
"41832";24210;53;"goal";NA
"41833";24210;74;"goal";NA
"41834";24210;84;NA;"r"
"41835";24211;73;"goal";NA
"41836";24211;77;"goal";NA
"41837";24212;8;"goal";NA
"41838";24212;57;"goal";NA
"41839";24213;23;"goal";NA
"41840";24213;27;"goal";NA
"41841";24213;94;"goal";NA
"41842";24214;18;"goal";NA
"41843";24214;27;"goal";NA
"41844";24214;44;"goal";NA
"41845";24214;63;"goal";NA
"41846";24215;8;"goal";NA
"41847";24216;6;"goal";NA
"41848";24216;20;"goal";NA
"41849";24217;5;"goal";NA
"41850";24217;59;"goal";NA
"41851";24218;21;"goal";NA
"41852";24218;51;"goal";NA
"41853";24219;43;"goal";NA
"41854";24219;82;"goal";NA
"41855";24220;22;"goal";NA
"41856";24220;41;"goal";NA
"41857";24220;53;"goal";NA
"41858";24220;91;"goal";NA
"41859";24221;35;NA;"y2"
"41860";24221;50;"goal";NA
"41861";24221;78;NA;"y2"
"41862";24222;19;"goal";NA
"41863";24222;91;"goal";NA
"41864";24223;15;"goal";NA
"41865";24223;66;"goal";NA
"41866";24223;84;"goal";NA
"41867";24224;4;"goal";NA
"41868";24224;79;NA;"y2"
"41869";24224;81;NA;"r"
"41870";24225;3;"goal";NA
"41871";24226;46;"goal";NA
"41872";24226;53;NA;"y2"
"41873";24226;58;"goal";NA
"41874";24226;83;"goal";NA
"41875";24226;86;"goal";NA
"41876";24227;1;"goal";NA
"41877";24227;24;"goal";NA
"41878";24227;60;"goal";NA
"41879";24227;64;NA;"r"
"41880";24228;41;"goal";NA
"41881";24228;69;"goal";NA
"41882";24228;86;"goal";NA
"41883";24229;4;"goal";NA
"41884";24229;16;"goal";NA
"41885";24229;35;"goal";NA
"41886";24229;38;"goal";NA
"41887";24229;70;"goal";NA
"41888";24230;4;"goal";NA
"41889";24230;10;"goal";NA
"41890";24230;90;"goal";NA
"41891";24231;59;"goal";NA
"41892";24231;86;"goal";NA
"41893";24232;22;"goal";NA
"41894";24232;76;"goal";NA
"41895";24233;17;"goal";NA
"41896";24233;38;"goal";NA
"41897";24233;72;NA;"y2"
"41898";24233;78;"goal";NA
"41899";24233;84;"goal";NA
"41900";24234;25;"goal";NA
"41901";24234;48;NA;"r"
"41902";24234;83;"goal";NA
"41903";24235;6;"goal";NA
"41904";24235;57;"goal";NA
"41905";24236;20;"goal";NA
"41906";24236;76;"goal";NA
"41907";24237;19;NA;"r"
"41908";24238;9;"goal";NA
"41909";24239;46;"goal";NA
"41910";24239;67;"goal";NA
"41911";24240;45;"goal";NA
"41912";24240;65;NA;"r"
"41913";24240;66;"goal";NA
"41914";24240;85;"goal";NA
"41915";24240;93;NA;"r"
"41916";24241;39;"goal";NA
"41917";24241;62;"goal";NA
"41918";24241;77;"goal";NA
"41919";24241;86;"goal";NA
"41920";24242;74;NA;"y2"
"41921";24242;75;"goal";NA
"41922";24242;80;"goal";NA
"41923";24243;93;"goal";NA
"41924";24244;43;"goal";NA
"41925";24244;47;NA;"y2"
"41926";24245;50;"goal";NA
"41927";24245;66;"goal";NA
"41928";24245;88;"goal";NA
"41929";24246;18;"goal";NA
"41930";24246;27;"goal";NA
"41931";24246;47;"goal";NA
"41932";24246;67;"goal";NA
"41933";24247;6;"goal";NA
"41934";24247;59;"goal";NA
"41935";24247;87;"goal";NA
"41936";24248;3;"goal";NA
"41937";24248;10;"goal";NA
"41938";24248;12;"goal";NA
"41939";24248;15;NA;"r"
"41940";24248;25;"goal";NA
"41941";24248;29;NA;"y2"
"41942";24248;30;"goal";NA
"41943";24248;42;"goal";NA
"41944";24248;48;"goal";NA
"41945";24248;54;"goal";NA
"41946";24248;61;"goal";NA
"41947";24248;70;"goal";NA
"41948";24248;80;"goal";NA
"41949";24248;90;"goal";NA
"41950";24249;27;"goal";NA
"41951";24249;88;"goal";NA
"41952";24250;10;"goal";NA
"41953";24250;15;"goal";NA
"41954";24250;22;"goal";NA
"41955";24250;29;"goal";NA
"41956";24250;35;"goal";NA
"41957";24251;41;"goal";NA
"41958";24251;69;NA;"y2"
"41959";24251;74;"goal";NA
"41960";24252;25;"goal";NA
"41961";24252;27;"goal";NA
"41962";24252;31;"goal";NA
"41963";24252;62;"goal";NA
"41964";24252;67;"goal";NA
"41965";24254;67;"goal";NA
"41966";24255;21;"goal";NA
"41967";24255;46;"goal";NA
"41968";24256;55;"goal";NA
"41969";24256;82;"goal";NA
"41970";24257;56;NA;"y2"
"41971";24257;87;"goal";NA
"41972";24258;24;"goal";NA
"41973";24258;42;"goal";NA
"41974";24258;49;"goal";NA
"41975";24258;67;"goal";NA
"41976";24258;86;"goal";NA
"41977";24259;64;"goal";NA
"41978";24261;55;"goal";NA
"41979";24261;62;"goal";NA
"41980";24261;83;"goal";NA
"41981";24262;29;"goal";NA
"41982";24262;29;"goal";NA
"41983";24262;33;"goal";NA
"41984";24262;46;"goal";NA
"41985";24262;83;"goal";NA
"41986";24263;16;"goal";NA
"41987";24263;41;"goal";NA
"41988";24264;32;"goal";NA
"41989";24264;50;"goal";NA
"41990";24264;57;"goal";NA
"41991";24264;80;"goal";NA
"41992";24264;86;NA;"y2"
"41993";24264;92;"goal";NA
"41994";24265;56;"goal";NA
"41995";24265;71;"goal";NA
"41996";24266;79;"goal";NA
"41997";24267;88;"goal";NA
"41998";24267;90;"goal";NA
"41999";24268;15;"goal";NA
"42000";24268;27;"goal";NA
"42001";24268;51;"goal";NA
"42002";24268;63;"goal";NA
"42003";24269;16;"goal";NA
"42004";24269;46;"goal";NA
"42005";24269;69;NA;"r"
"42006";24269;82;"goal";NA
"42007";24269;83;"goal";NA
"42008";24270;36;"goal";NA
"42009";24270;48;"goal";NA
"42010";24270;95;"goal";NA
"42011";24271;16;"goal";NA
"42012";24271;58;"goal";NA
"42013";24271;69;"goal";NA
"42014";24271;71;"goal";NA
"42015";24272;3;"goal";NA
"42016";24272;17;"goal";NA
"42017";24272;71;"goal";NA
"42018";24272;82;"goal";NA
"42019";24274;17;"goal";NA
"42020";24274;37;"goal";NA
"42021";24274;47;"goal";NA
"42022";24274;86;NA;"y2"
"42023";24275;17;"goal";NA
"42024";24275;63;"goal";NA
"42025";24275;66;"goal";NA
"42026";24275;81;"goal";NA
"42027";24276;8;"goal";NA
"42028";24276;26;"goal";NA
"42029";24276;64;NA;"r"
"42030";24276;66;"goal";NA
"42031";24277;81;"goal";NA
"42032";24278;79;"goal";NA
"42033";24278;82;"goal";NA
"42034";24279;15;"goal";NA
"42035";24279;23;"goal";NA
"42036";24279;49;"goal";NA
"42037";24279;63;"goal";NA
"42038";24279;91;"goal";NA
"42039";24280;26;"goal";NA
"42040";24280;51;"goal";NA
"42041";24281;57;"goal";NA
"42042";24282;15;"goal";NA
"42043";24282;22;"goal";NA
"42044";24282;74;"goal";NA
"42045";24283;8;"goal";NA
"42046";24283;14;"goal";NA
"42047";24283;58;"goal";NA
"42048";24283;83;"goal";NA
"42049";24284;24;"goal";NA
"42050";24284;59;"goal";NA
"42051";24285;51;"goal";NA
"42052";24285;72;"goal";NA
"42053";24286;49;"goal";NA
"42054";24286;80;"goal";NA
"42055";24287;72;"goal";NA
"42056";24287;82;"goal";NA
"42057";24287;84;"goal";NA
"42058";24288;9;NA;"r"
"42059";24288;11;"goal";NA
"42060";24288;50;"goal";NA
"42061";24288;88;"goal";NA
"42062";24290;35;"goal";NA
"42063";24290;78;"goal";NA
"42064";24290;85;"goal";NA
"42065";24291;73;"goal";NA
"42066";24292;34;"goal";NA
"42067";24292;61;"goal";NA
"42068";24293;26;"goal";NA
"42069";24293;29;"goal";NA
"42070";24293;80;"goal";NA
"42071";24294;6;"goal";NA
"42072";24294;67;"goal";NA
"42073";24294;87;"goal";NA
"42074";24294;94;"goal";NA
"42075";24295;2;"goal";NA
"42076";24295;39;"goal";NA
"42077";24295;47;"goal";NA
"42078";24295;49;"goal";NA
"42079";24295;61;"goal";NA
"42080";24295;89;"goal";NA
"42081";24297;39;"goal";NA
"42082";24297;45;"goal";NA
"42083";24297;84;NA;"y2"
"42084";24298;35;"goal";NA
"42085";24298;41;"goal";NA
"42086";24298;57;"goal";NA
"42087";24298;63;"goal";NA
"42088";24298;66;"goal";NA
"42089";24298;84;"goal";NA
"42090";24298;89;"goal";NA
"42091";24299;17;"goal";NA
"42092";24299;69;"goal";NA
"42093";24299;89;"goal";NA
"42094";24300;40;"goal";NA
"42095";24300;42;"goal";NA
"42096";24300;72;"goal";NA
"42097";24300;83;NA;"y2"
"42098";24300;92;NA;"y2"
"42099";24301;5;NA;"r"
"42100";24301;7;"goal";NA
"42101";24301;31;"goal";NA
"42102";24301;47;"goal";NA
"42103";24301;62;"goal";NA
"42104";24301;69;"goal";NA
"42105";24301;82;"goal";NA
"42106";24302;35;"goal";NA
"42107";24302;39;"goal";NA
"42108";24302;65;"goal";NA
"42109";24302;68;"goal";NA
"42110";24302;74;"goal";NA
"42111";24302;79;"goal";NA
"42112";24303;26;"goal";NA
"42113";24303;29;"goal";NA
"42114";24303;37;"goal";NA
"42115";24303;94;"goal";NA
"42116";24305;7;"goal";NA
"42117";24305;9;"goal";NA
"42118";24305;12;"goal";NA
"42119";24305;18;"goal";NA
"42120";24305;41;"goal";NA
"42121";24305;62;"goal";NA
"42122";24306;26;"goal";NA
"42123";24306;75;"goal";NA
"42124";24307;16;"goal";NA
"42125";24307;56;"goal";NA
"42126";24307;69;"goal";NA
"42127";24307;86;"goal";NA
"42128";24307;89;"goal";NA
"42129";24308;21;"goal";NA
"42130";24308;26;"goal";NA
"42131";24308;36;"goal";NA
"42132";24309;25;"goal";NA
"42133";24309;47;"goal";NA
"42134";24309;49;"goal";NA
"42135";24309;63;"goal";NA
"42136";24309;66;"goal";NA
"42137";24309;93;NA;"y2"
"42138";24310;62;NA;"y2"
"42139";24311;2;"goal";NA
"42140";24311;32;"goal";NA
"42141";24311;52;"goal";NA
"42142";24312;4;"goal";NA
"42143";24312;12;"goal";NA
"42144";24312;27;"goal";NA
"42145";24312;40;"goal";NA
"42146";24312;50;"goal";NA
"42147";24312;52;"goal";NA
"42148";24312;80;"goal";NA
"42149";24313;27;"goal";NA
"42150";24313;36;"goal";NA
"42151";24313;71;"goal";NA
"42152";24313;74;"goal";NA
"42153";24313;77;"goal";NA
"42154";24314;4;"goal";NA
"42155";24314;24;"goal";NA
"42156";24314;40;"goal";NA
"42157";24314;88;"goal";NA
"42158";24314;89;NA;"y2"
"42159";24315;7;"goal";NA
"42160";24315;71;"goal";NA
"42161";24316;1;"goal";NA
"42162";24316;9;"goal";NA
"42163";24316;37;"goal";NA
"42164";24316;44;"goal";NA
"42165";24316;53;"goal";NA
"42166";24316;81;"goal";NA
"42167";24317;27;"goal";NA
"42168";24317;93;"goal";NA
"42169";24318;5;"goal";NA
"42170";24318;33;"goal";NA
"42171";24318;75;NA;"y2"
"42172";24318;91;"goal";NA
"42173";24319;1;"goal";NA
"42174";24319;47;"goal";NA
"42175";24319;56;"goal";NA
"42176";24319;76;"goal";NA
"42177";24320;10;"goal";NA
"42178";24320;30;"goal";NA
"42179";24320;38;"goal";NA
"42180";24320;44;NA;"r"
"42181";24320;65;NA;"y2"
"42182";24321;45;"goal";NA
"42183";24321;91;"goal";NA
"42184";24321;94;"goal";NA
"42185";24322;24;"goal";NA
"42186";24322;92;NA;"y2"
"42187";24323;55;"goal";NA
"42188";24324;7;"goal";NA
"42189";24324;12;"goal";NA
"42190";24324;16;"goal";NA
"42191";24324;45;"goal";NA
"42192";24324;82;"goal";NA
"42193";24324;86;"goal";NA
"42194";24325;18;"goal";NA
"42195";24325;34;"goal";NA
"42196";24325;51;"goal";NA
"42197";24326;50;"goal";NA
"42198";24327;8;"goal";NA
"42199";24327;19;"goal";NA
"42200";24327;23;"goal";NA
"42201";24327;46;"goal";NA
"42202";24328;3;"goal";NA
"42203";24328;74;"goal";NA
"42204";24329;25;NA;"y2"
"42205";24329;43;"goal";NA
"42206";24329;64;"goal";NA
"42207";24330;21;"goal";NA
"42208";24330;92;"goal";NA
"42209";24331;46;"goal";NA
"42210";24331;56;"goal";NA
"42211";24331;63;"goal";NA
"42212";24331;76;"goal";NA
"42213";24331;92;"goal";NA
"42214";24332;9;"goal";NA
"42215";24332;24;"goal";NA
"42216";24332;43;"goal";NA
"42217";24333;90;NA;"y2"
"42218";24333;94;NA;"y2"
"42219";24334;30;"goal";NA
"42220";24334;60;"goal";NA
"42221";24334;85;"goal";NA
"42222";24335;5;"goal";NA
"42223";24335;8;"goal";NA
"42224";24335;52;"goal";NA
"42225";24335;55;"goal";NA
"42226";24335;90;"goal";NA
"42227";24336;49;"goal";NA
"42228";24336;86;NA;"y2"
"42229";24337;32;"goal";NA
"42230";24337;41;"goal";NA
"42231";24338;69;"goal";NA
"42232";24338;75;"goal";NA
"42233";24339;28;"goal";NA
"42234";24339;39;"goal";NA
"42235";24339;59;"goal";NA
"42236";24339;75;"goal";NA
"42237";24339;81;"goal";NA
"42238";24339;81;"goal";NA
"42239";24339;85;"goal";NA
"42240";24339;91;"goal";NA
"42241";24340;37;"goal";NA
"42242";24340;58;"goal";NA
"42243";24341;2;"goal";NA
"42244";24342;18;"goal";NA
"42245";24343;3;"goal";NA
"42246";24343;10;"goal";NA
"42247";24343;38;"goal";NA
"42248";24343;46;"goal";NA
"42249";24343;83;NA;"y2"
"42250";24343;87;"goal";NA
"42251";24343;91;"goal";NA
"42252";24344;21;"goal";NA
"42253";24344;45;"goal";NA
"42254";24344;60;"goal";NA
"42255";24345;52;"goal";NA
"42256";24345;71;"goal";NA
"42257";24345;76;"goal";NA
"42258";24346;15;"goal";NA
"42259";24346;20;"goal";NA
"42260";24346;37;"goal";NA
"42261";24346;51;"goal";NA
"42262";24346;76;"goal";NA
"42263";24347;5;"goal";NA
"42264";24347;39;"goal";NA
"42265";24347;46;"goal";NA
"42266";24347;58;"goal";NA
"42267";24348;10;"goal";NA
"42268";24348;20;"goal";NA
"42269";24348;43;"goal";NA
"42270";24348;62;"goal";NA
"42271";24349;6;"goal";NA
"42272";24349;10;"goal";NA
"42273";24349;39;"goal";NA
"42274";24350;31;"goal";NA
"42275";24350;39;"goal";NA
"42276";24350;69;"goal";NA
"42277";24350;84;"goal";NA
"42278";24350;87;"goal";NA
"42279";24351;10;"goal";NA
"42280";24351;43;"goal";NA
"42281";24351;81;"goal";NA
"42282";24353;33;"goal";NA
"42283";24353;36;"goal";NA
"42284";24353;67;"goal";NA
"42285";24354;17;"goal";NA
"42286";24355;56;"goal";NA
"42287";24355;91;"goal";NA
"42288";24355;93;"goal";NA
"42289";24356;52;"goal";NA
"42290";24357;66;"goal";NA
"42291";24357;67;"goal";NA
"42292";24358;20;"goal";NA
"42293";24358;31;"goal";NA
"42294";24358;48;"goal";NA
"42295";24359;46;"goal";NA
"42296";24360;71;"goal";NA
"42297";24361;12;"goal";NA
"42298";24361;31;"goal";NA
"42299";24361;49;"goal";NA
"42300";24361;56;NA;"y2"
"42301";24362;53;"goal";NA
"42302";24363;56;"goal";NA
"42303";24363;81;"goal";NA
"42304";24364;74;"goal";NA
"42305";24364;77;"goal";NA
"42306";24364;80;"goal";NA
"42307";24365;24;"goal";NA
"42308";24365;94;NA;"r"
"42309";24366;20;"goal";NA
"42310";24366;41;"goal";NA
"42311";24366;48;"goal";NA
"42312";24366;58;"goal";NA
"42313";24366;62;"goal";NA
"42314";24366;80;"goal";NA
"42315";24366;83;NA;"r"
"42316";24367;14;"goal";NA
"42317";24367;29;"goal";NA
"42318";24367;48;"goal";NA
"42319";24367;51;"goal";NA
"42320";24368;22;"goal";NA
"42321";24368;23;"goal";NA
"42322";24368;42;NA;"r"
"42323";24368;53;"goal";NA
"42324";24368;57;"goal";NA
"42325";24368;67;NA;"r"
"42326";24368;69;"goal";NA
"42327";24368;72;"goal";NA
"42328";24368;86;"goal";NA
"42329";24369;11;"goal";NA
"42330";24369;88;NA;"y2"
"42331";24370;7;"goal";NA
"42332";24370;29;"goal";NA
"42333";24370;49;"goal";NA
"42334";24370;66;NA;"y2"
"42335";24370;84;"goal";NA
"42336";24372;34;"goal";NA
"42337";24372;38;"goal";NA
"42338";24372;39;"goal";NA
"42339";24372;92;"goal";NA
"42340";24373;8;"goal";NA
"42341";24373;46;"goal";NA
"42342";24373;61;"goal";NA
"42343";24374;14;"goal";NA
"42344";24374;41;"goal";NA
"42345";24374;50;"goal";NA
"42346";24375;13;"goal";NA
"42347";24375;36;"goal";NA
"42348";24375;51;"goal";NA
"42349";24375;53;"goal";NA
"42350";24375;61;"goal";NA
"42351";24376;72;"goal";NA
"42352";24376;84;NA;"y2"
"42353";24376;93;"goal";NA
"42354";24377;10;"goal";NA
"42355";24377;20;"goal";NA
"42356";24377;71;"goal";NA
"42357";24378;8;"goal";NA
"42358";24378;41;"goal";NA
"42359";24378;76;"goal";NA
"42360";24378;84;"goal";NA
"42361";24379;79;"goal";NA
"42362";24379;86;"goal";NA
"42363";24380;30;"goal";NA
"42364";24381;41;"goal";NA
"42365";24381;50;"goal";NA
"42366";24381;58;"goal";NA
"42367";24381;62;"goal";NA
"42368";24381;65;"goal";NA
"42369";24381;76;"goal";NA
"42370";24381;78;"goal";NA
"42371";24381;81;"goal";NA
"42372";24382;14;"goal";NA
"42373";24382;24;"goal";NA
"42374";24383;24;"goal";NA
"42375";24383;28;"goal";NA
"42376";24383;72;"goal";NA
"42377";24383;81;NA;"y2"
"42378";24383;85;"goal";NA
"42379";24384;29;"goal";NA
"42380";24384;44;"goal";NA
"42381";24384;63;"goal";NA
"42382";24384;69;"goal";NA
"42383";24384;81;"goal";NA
"42384";24384;89;"goal";NA
"42385";24384;93;NA;"y2"
"42386";24385;27;"goal";NA
"42387";24385;59;"goal";NA
"42388";24385;74;NA;"y2"
"42389";24386;53;NA;"y2"
"42390";24386;85;"goal";NA
"42391";24386;93;NA;"r"
"42392";24386;95;"goal";NA
"42393";24387;12;"goal";NA
"42394";24387;67;"goal";NA
"42395";24387;77;"goal";NA
"42396";24387;90;NA;"y2"
"42397";24388;7;"goal";NA
"42398";24388;36;"goal";NA
"42399";24388;85;NA;"y2"
"42400";24389;8;"goal";NA
"42401";24389;11;"goal";NA
"42402";24389;19;"goal";NA
"42403";24389;32;"goal";NA
"42404";24389;40;"goal";NA
"42405";24389;51;"goal";NA
"42406";24389;57;"goal";NA
"42407";24390;23;"goal";NA
"42408";24390;29;"goal";NA
"42409";24390;37;"goal";NA
"42410";24390;52;"goal";NA
"42411";24390;65;"goal";NA
"42412";24390;80;NA;"y2"
"42413";24390;91;"goal";NA
"42414";24391;24;"goal";NA
"42415";24391;87;"goal";NA
"42416";24391;89;"goal";NA
"42417";24391;92;NA;"y2"
"42418";24392;16;"goal";NA
"42419";24393;64;"goal";NA
"42420";24394;18;"goal";NA
"42421";24394;60;"goal";NA
"42422";24394;83;"goal";NA
"42423";24395;25;"goal";NA
"42424";24395;50;"goal";NA
"42425";24396;34;"goal";NA
"42426";24396;44;"goal";NA
"42427";24396;50;"goal";NA
"42428";24396;85;"goal";NA
"42429";24397;28;NA;"y2"
"42430";24397;40;"goal";NA
"42431";24397;82;"goal";NA
"42432";24398;11;NA;"r"
"42433";24398;13;"goal";NA
"42434";24398;18;"goal";NA
"42435";24398;24;"goal";NA
"42436";24398;49;"goal";NA
"42437";24398;62;"goal";NA
"42438";24398;74;"goal";NA
"42439";24399;12;"goal";NA
"42440";24399;58;"goal";NA
"42441";24400;51;"goal";NA
"42442";24400;55;"goal";NA
"42443";24400;77;"goal";NA
"42444";24402;6;"goal";NA
"42445";24402;24;"goal";NA
"42446";24402;70;"goal";NA
"42447";24402;83;"goal";NA
"42448";24403;49;"goal";NA
"42449";24403;51;"goal";NA
"42450";24403;74;"goal";NA
"42451";24403;91;"goal";NA
"42452";24404;7;"goal";NA
"42453";24404;17;"goal";NA
"42454";24404;20;"goal";NA
"42455";24404;28;"goal";NA
"42456";24404;61;"goal";NA
"42457";24404;81;"goal";NA
"42458";24405;41;"goal";NA
"42459";24405;46;NA;"y2"
"42460";24406;91;"goal";NA
"42461";24407;7;"goal";NA
"42462";24407;27;"goal";NA
"42463";24407;28;"goal";NA
"42464";24407;61;"goal";NA
"42465";24407;77;NA;"r"
"42466";24408;7;"goal";NA
"42467";24408;87;"goal";NA
"42468";24409;21;"goal";NA
"42469";24409;41;"goal";NA
"42470";24409;58;"goal";NA
"42471";24409;63;"goal";NA
"42472";24410;6;"goal";NA
"42473";24410;27;"goal";NA
"42474";24410;58;"goal";NA
"42475";24410;64;"goal";NA
"42476";24410;66;"goal";NA
"42477";24410;86;"goal";NA
"42478";24411;13;"goal";NA
"42479";24411;39;"goal";NA
"42480";24412;80;"goal";NA
"42481";24412;84;"goal";NA
"42482";24413;43;"goal";NA
"42483";24413;50;"goal";NA
"42484";24413;85;"goal";NA
"42485";24414;29;"goal";NA
"42486";24414;79;"goal";NA
"42487";24414;89;"goal";NA
"42488";24415;82;"goal";NA
"42489";24416;20;"goal";NA
"42490";24416;54;"goal";NA
"42491";24416;57;"goal";NA
"42492";24417;12;"goal";NA
"42493";24417;48;"goal";NA
"42494";24417;54;"goal";NA
"42495";24417;71;NA;"y2"
"42496";24417;87;"goal";NA
"42497";24418;12;"goal";NA
"42498";24418;15;"goal";"r"
"42499";24418;71;"goal";NA
"42500";24419;22;"goal";NA
"42501";24419;35;"goal";NA
"42502";24419;50;"goal";NA
"42503";24420;56;"goal";NA
"42504";24420;63;"goal";NA
"42505";24420;84;NA;"y2"
"42506";24420;85;"goal";NA
"42507";24421;2;"goal";NA
"42508";24421;35;"goal";NA
"42509";24421;51;"goal";NA
"42510";24421;68;NA;"y2"
"42511";24422;3;"goal";NA
"42512";24422;50;"goal";NA
"42513";24422;64;"goal";NA
"42514";24423;21;"goal";NA
"42515";24423;30;"goal";NA
"42516";24423;68;NA;"y2"
"42517";24424;94;NA;"y2"
